,SubAntioquia,SubArauca,SubAtlantico,SubBogota,SubBolivar,SubBoyaca-Casanare,SubCaqueta,SubCauca-Narinno,SubCerromatoso,SubCordoba-Sucre,SubCQR,SubGCM,SubHuila-Tolima,SubMeta,SubNorteSantander,SubPutumayo,SubSantander,SubValle
2022-07-25 13:00:00,0,0,0,0,0.392,0,0,0.487,0,0.496,0.394,0.441,0.208,0.675,0,0,0,0.247
2022-07-25 14:00:00,0,0,0,0,0.243,0,0,0.4,0,0.39,0.196,0.375,0.233,0.671,0,0,0,0.34
2022-07-25 15:00:00,0,0,0,0,0.262,0,0,0.174,0,0.359,0.343,0.278,0.137,0.525,0,0,0,0.242
2022-07-25 16:00:00,0,0,0,0,0.196,0,0,0.136,0,0.227,0.251,0.158,0.136,0.297,0,0,0,0.143
2022-07-25 17:00:00,0,0,0,0,0.075,0,0,0.042,0,0.068,0.086,0.035,0.031,0.077,0,0,0,0.035
2022-07-25 18:00:00,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-25 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-07-26 06:00:00,0,0,0,0,0.094,0,0,0.046,0,0.085,0.069,0.084,0.072,0.036,0,0,0,0.051
2022-07-26 07:00:00,0,0,0,0,0.316,0,0,0.244,0,0.296,0.29,0.225,0.279,0.137,0,0,0,0.232
2022-07-26 08:00:00,0,0,0,0,0.543,0,0,0.479,0,0.516,0.523,0.372,0.503,0.246,0,0,0,0.431
2022-07-26 09:00:00,0,0,0,0,0.74,0,0,0.689,0,0.722,0.727,0.492,0.594,0.286,0,0,0,0.66
2022-07-26 10:00:00,0,0,0,0,0.422,0,0,0.441,0,0.884,0.666,0.563,0.601,0.134,0,0,0,0.855
2022-07-26 11:00:00,0,0,0,0,0.661,0,0,0.778,0,0.965,0.518,0.582,0.745,0.193,0,0,0,0.916
2022-07-26 12:00:00,0,0,0,0,0.758,0,0,0.666,0,0.959,0.784,0.576,0.635,0.176,0,0,0,0.809
2022-07-26 13:00:00,0,0,0,0,0.658,0,0,0.382,0,0.749,0.698,0.525,0.704,0.299,0,0,0,0.858
2022-07-26 14:00:00,0,0,0,0,0.49,0,0,0.311,0,0.777,0.334,0.451,0.555,0.218,0,0,0,0.682
2022-07-26 15:00:00,0,0,0,0,0.039,0,0,0.37,0,0.591,0.191,0.315,0.309,0.172,0,0,0,0.472
2022-07-26 16:00:00,0,0,0,0,0.021,0,0,0.223,0,0.366,0.108,0.163,0.165,0.092,0,0,0,0.29
2022-07-26 17:00:00,0,0,0,0,0.012,0,0,0.078,0,0.135,0.022,0.034,0.046,0.019,0,0,0,0.095
2022-07-26 18:00:00,0,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-26 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-07-27 06:00:00,0,0,0,0,0.048,0,0,0.056,0,0.03,0.038,0.087,0.03,0.044,0,0,0,0.014
2022-07-27 07:00:00,0,0,0,0,0.219,0,0,0.275,0,0.122,0.167,0.229,0.146,0.163,0,0,0,0.091
2022-07-27 08:00:00,0,0,0,0,0.384,0,0,0.509,0,0.245,0.238,0.372,0.267,0.268,0,0,0,0.189
2022-07-27 09:00:00,0,0,0,0,0.533,0,0,0.604,0,0.307,0.414,0.489,0.307,0.371,0,0,0,0.216
2022-07-27 10:00:00,0,0,0,0,0.573,0,0,0.75,0,0.623,0.447,0.55,0.6,0.416,0,0,0,0.329
2022-07-27 11:00:00,0,0,0,0,0.782,0,0,0.876,0,0.588,0.58,0.592,0.614,0.542,0,0,0,0.38
2022-07-27 12:00:00,0,0,0,0,0.557,0,0,0.475,0,0.608,0.233,0.596,0.564,0.622,0,0,0,0.802
2022-07-27 13:00:00,0,0,0,0,0.512,0,0,0.469,0,0.672,0.345,0.568,0.727,0.382,0,0,0,0.745
2022-07-27 14:00:00,0,0,0,0,0.051,0,0,0.728,0,0.74,0.414,0.482,0.754,0.711,0,0,0,0.38
2022-07-27 15:00:00,0,0,0,0,0.019,0,0,0.337,0,0.572,0.31,0.35,0.568,0.396,0,0,0,0.382
2022-07-27 16:00:00,0,0,0,0,0.009,0,0,0.207,0,0.348,0.183,0.191,0.344,0.229,0,0,0,0.242
2022-07-27 17:00:00,0,0,0,0,0.004,0,0,0.07,0,0.123,0.058,0.043,0.117,0.056,0,0,0,0.086
2022-07-27 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-27 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-07-28 06:00:00,0,0,0,0,0.075,0,0,0.035,0,0.051,0.051,0.098,0.064,0.077,0,0,0,0.048
2022-07-28 07:00:00,0,0,0,0,0.282,0,0,0.208,0,0.207,0.234,0.262,0.268,0.27,0,0,0,0.237
2022-07-28 08:00:00,0,0,0,0,0.502,0,0,0.403,0,0.392,0.414,0.435,0.49,0.464,0,0,0,0.438
2022-07-28 09:00:00,0,0,0,0,0.709,0,0,0.402,0,0.558,0.433,0.572,0.548,0.549,0,0,0,0.508
2022-07-28 10:00:00,0,0,0,0,0.88,0,0,0.521,0,0.695,0.662,0.665,0.852,0.895,0,0,0,0.659
2022-07-28 11:00:00,0,0,0,0,0.961,0,0,0.94,0,0.739,0.904,0.704,0.952,0.943,0,0,0,0.947
2022-07-28 12:00:00,0,0,0,0,0.973,0,0,0.931,0,0.811,0.605,0.694,0.905,0.745,0,0,0,0.962
2022-07-28 13:00:00,0,0,0,0,0.915,0,0,0.911,0,0.904,0.697,0.639,0.682,0.825,0,0,0,0.911
2022-07-28 14:00:00,0,0,0,0,0.785,0,0,0.712,0,0.45,0.25,0.544,0.572,0.394,0,0,0,0.735
2022-07-28 15:00:00,0,0,0,0,0.599,0,0,0.596,0,0.216,0.19,0.403,0.409,0.528,0,0,0,0.537
2022-07-28 16:00:00,0,0,0,0,0.375,0,0,0.371,0,0.102,0.11,0.227,0.245,0.298,0,0,0,0.326
2022-07-28 17:00:00,0,0,0,0,0.145,0,0,0.137,0,0.018,0.032,0.052,0.068,0.077,0,0,0,0.114
2022-07-28 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-28 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-07-29 06:00:00,0,0,0,0,0.087,0,0,0.055,0,0.084,0.069,0.092,0.077,0.116,0,0,0,0.062
2022-07-29 07:00:00,0,0,0,0,0.306,0,0,0.275,0,0.3,0.294,0.252,0.299,0.348,0,0,0,0.283
2022-07-29 08:00:00,0,0,0,0,0.535,0,0,0.512,0,0.526,0.531,0.414,0.53,0.575,0,0,0,0.519
2022-07-29 09:00:00,0,0,0,0,0.736,0,0,0.718,0,0.724,0.737,0.54,0.73,0.766,0,0,0,0.724
2022-07-29 10:00:00,0,0,0,0,0.884,0,0,0.871,0,0.857,0.794,0.637,0.877,0.739,0,0,0,0.876
2022-07-29 11:00:00,0,0,0,0,0.804,0,0,0.959,0,0.956,0.328,0.674,0.813,0.787,0,0,0,0.94
2022-07-29 12:00:00,0,0,0,0,0.811,0,0,0.956,0,0.964,0.418,0.681,0.705,0.819,0,0,0,0.836
2022-07-29 13:00:00,0,0,0,0,0.536,0,0,0.911,0,0.901,0.239,0.632,0.575,0.127,0,0,0,0.705
2022-07-29 14:00:00,0,0,0,0,0.499,0,0,0.525,0,0.768,0.363,0.535,0.603,0.122,0,0,0,0.556
2022-07-29 15:00:00,0,0,0,0,0.027,0,0,0.489,0,0.462,0.43,0.393,0.571,0.1,0,0,0,0.458
2022-07-29 16:00:00,0,0,0,0,0.012,0,0,0.29,0,0.279,0.242,0.216,0.343,0.038,0,0,0,0.207
2022-07-29 17:00:00,0,0,0,0,0.008,0,0,0.109,0,0.097,0.085,0.048,0.113,0.011,0,0,0,0.068
2022-07-29 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-29 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 06:00:00,0,0,0,0,0.058,0,0,0.048,0,0.078,0.069,0.053,0.074,0.055,0,0,0,0.063
2022-07-30 07:00:00,0,0,0,0,0.19,0,0,0.242,0,0.279,0.296,0.147,0.292,0.2,0,0,0,0.285
2022-07-30 08:00:00,0,0,0,0,0.338,0,0,0.463,0,0.504,0.535,0.246,0.523,0.375,0,0,0,0.521
2022-07-30 09:00:00,0,0,0,0,0.393,0,0,0.547,0,0.543,0.73,0.333,0.685,0.401,0,0,0,0.64
2022-07-30 10:00:00,0,0,0,0,0.878,0,0,0.644,0,0.839,0.885,0.41,0.741,0.382,0,0,0,0.804
2022-07-30 11:00:00,0,0,0,0,0.958,0,0,0.556,0,0.87,0.713,0.455,0.959,0.16,0,0,0,0.911
2022-07-30 12:00:00,0,0,0,0,0.969,0,0,0.682,0,0.81,0.755,0.475,0.965,0.224,0,0,0,0.903
2022-07-30 13:00:00,0,0,0,0,0.758,0,0,0.707,0,0.808,0.787,0.448,0.897,0.068,0,0,0,0.668
2022-07-30 14:00:00,0,0,0,0,0.474,0,0,0.727,0,0.767,0.629,0.374,0.763,0.071,0,0,0,0.646
2022-07-30 15:00:00,0,0,0,0,0.414,0,0,0.548,0,0.588,0.584,0.263,0.566,0.108,0,0,0,0.442
2022-07-30 16:00:00,0,0,0,0,0.24,0,0,0.326,0,0.362,0.366,0.149,0.331,0.052,0,0,0,0.262
2022-07-30 17:00:00,0,0,0,0,0.087,0,0,0.12,0,0.131,0.132,0.032,0.113,0.012,0,0,0,0.082
2022-07-30 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-30 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0
2022-07-31 06:00:00,0,0,0,0,0.082,0,0,0.056,0,0.087,0.072,0.068,0.076,0.116,0,0,0,0.064
2022-07-31 07:00:00,0,0,0,0,0.298,0,0,0.279,0,0.306,0.3,0.184,0.283,0.347,0,0,0,0.286
2022-07-31 08:00:00,0,0,0,0,0.526,0,0,0.517,0,0.536,0.537,0.306,0.502,0.573,0,0,0,0.522
2022-07-31 09:00:00,0,0,0,0,0.73,0,0,0.724,0,0.738,0.742,0.435,0.722,0.762,0,0,0,0.726
2022-07-31 10:00:00,0,0,0,0,0.886,0,0,0.878,0,0.891,0.893,0.537,0.881,0.812,0,0,0,0.878
2022-07-31 11:00:00,0,0,0,0,0.966,0,0,0.965,0,0.972,0.978,0.599,0.962,0.533,0,0,0,0.964
2022-07-31 12:00:00,0,0,0,0,0.975,0,0,0.976,0,0.981,0.931,0.612,0.968,0.341,0,0,0,0.974
2022-07-31 13:00:00,0,0,0,0,0.891,0,0,0.908,0,0.916,0.78,0.577,0.898,0.187,0,0,0,0.798
2022-07-31 14:00:00,0,0,0,0,0.776,0,0,0.777,0,0.783,0.564,0.49,0.762,0.144,0,0,0,0.768
2022-07-31 15:00:00,0,0,0,0,0.586,0,0,0.59,0,0.594,0.492,0.359,0.571,0.166,0,0,0,0.521
2022-07-31 16:00:00,0,0,0,0,0.362,0,0,0.364,0,0.366,0.293,0.196,0.344,0.076,0,0,0,0.316
2022-07-31 17:00:00,0,0,0,0,0.135,0,0,0.132,0,0.133,0.103,0.044,0.116,0.014,0,0,0,0.119
2022-07-31 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-31 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-08-01 06:00:00,0,0,0,0,0.085,0,0,0.039,0,0.084,0.058,0.094,0.077,0.029,0,0,0,0.046
2022-08-01 07:00:00,0,0,0,0,0.302,0,0,0.217,0,0.301,0.258,0.246,0.292,0.108,0,0,0,0.242
2022-08-01 08:00:00,0,0,0,0,0.53,0,0,0.416,0,0.529,0.497,0.389,0.522,0.203,0,0,0,0.45
2022-08-01 09:00:00,0,0,0,0,0.73,0,0,0.572,0,0.729,0.525,0.508,0.672,0.295,0,0,0,0.51
2022-08-01 10:00:00,0,0,0,0,0.882,0,0,0.769,0,0.879,0.607,0.599,0.722,0.585,0,0,0,0.601
2022-08-01 11:00:00,0,0,0,0,0.961,0,0,0.683,0,0.851,0.592,0.645,0.891,0.733,0,0,0,0.673
2022-08-01 12:00:00,0,0,0,0,0.818,0,0,0.751,0,0.821,0.595,0.645,0.881,0.446,0,0,0,0.739
2022-08-01 13:00:00,0,0,0,0,0.612,0,0,0.594,0,0.896,0.609,0.593,0.795,0.411,0,0,0,0.746
2022-08-01 14:00:00,0,0,0,0,0.642,0,0,0.557,0,0.682,0.386,0.501,0.719,0.474,0,0,0,0.604
2022-08-01 15:00:00,0,0,0,0,0.506,0,0,0.565,0,0.556,0.436,0.359,0.521,0.232,0,0,0,0.462
2022-08-01 16:00:00,0,0,0,0,0.297,0,0,0.343,0,0.332,0.268,0.197,0.307,0.119,0,0,0,0.297
2022-08-01 17:00:00,0,0,0,0,0.112,0,0,0.119,0,0.115,0.093,0.043,0.104,0.024,0,0,0,0.099
2022-08-01 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-01 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-08-02 06:00:00,0,0,0,0,0.04,0,0,0.043,0,0.045,0.063,0.091,0.07,0.035,0,0,0,0.054
2022-08-02 07:00:00,0,0,0,0,0.158,0,0,0.231,0,0.181,0.276,0.261,0.279,0.136,0,0,0,0.251
2022-08-02 08:00:00,0,0,0,0,0.295,0,0,0.467,0,0.314,0.504,0.427,0.5,0.232,0,0,0,0.485
2022-08-02 09:00:00,0,0,0,0,0.412,0,0,0.653,0,0.441,0.657,0.556,0.641,0.208,0,0,0,0.708
2022-08-02 10:00:00,0,0,0,0,0.568,0,0,0.865,0,0.564,0.751,0.637,0.848,0.258,0,0,0,0.866
2022-08-02 11:00:00,0,0,0,0,0.595,0,0,0.719,0,0.67,0.885,0.66,0.944,0.211,0,0,0,0.852
2022-08-02 12:00:00,0,0,0,0,0.47,0,0,0.789,0,0.736,0.674,0.642,0.942,0.416,0,0,0,0.767
2022-08-02 13:00:00,0,0,0,0,0.385,0,0,0.721,0,0.651,0.37,0.582,0.89,0.375,0,0,0,0.804
2022-08-02 14:00:00,0,0,0,0,0.441,0,0,0.593,0,0.423,0.189,0.478,0.749,0.503,0,0,0,0.466
2022-08-02 15:00:00,0,0,0,0,0.355,0,0,0.199,0,0.486,0.457,0.333,0.533,0.344,0,0,0,0.553
2022-08-02 16:00:00,0,0,0,0,0.225,0,0,0.099,0,0.285,0.277,0.173,0.319,0.188,0,0,0,0.332
2022-08-02 17:00:00,0,0,0,0,0.078,0,0,0.032,0,0.096,0.096,0.037,0.107,0.04,0,0,0,0.115
2022-08-02 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-02 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0
2022-08-03 06:00:00,0,0,0,0,0.064,0,0,0.042,0,0.052,0.057,0.09,0.08,0.024,0,0,0,0.046
2022-08-03 07:00:00,0,0,0,0,0.252,0,0,0.233,0,0.228,0.258,0.242,0.307,0.092,0,0,0,0.239
2022-08-03 08:00:00,0,0,0,0,0.447,0,0,0.473,0,0.397,0.506,0.386,0.541,0.167,0,0,0,0.47
2022-08-03 09:00:00,0,0,0,0,0.547,0,0,0.582,0,0.578,0.617,0.503,0.725,0.107,0,0,0,0.562
2022-08-03 10:00:00,0,0,0,0,0.645,0,0,0.81,0,0.74,0.721,0.565,0.664,0.132,0,0,0,0.653
2022-08-03 11:00:00,0,0,0,0,0.788,0,0,0.817,0,0.891,0.74,0.612,0.863,0.16,0,0,0,0.771
2022-08-03 12:00:00,0,0,0,0,0.665,0,0,0.568,0,0.829,0.88,0.615,0.78,0.157,0,0,0,0.694
2022-08-03 13:00:00,0,0,0,0,0.732,0,0,0.676,0,0.845,0.646,0.576,0.797,0.172,0,0,0,0.492
2022-08-03 14:00:00,0,0,0,0,0.687,0,0,0.702,0,0.594,0.534,0.489,0.423,0.377,0,0,0,0.628
2022-08-03 15:00:00,0,0,0,0,0.421,0,0,0.58,0,0.568,0.396,0.353,0.276,0.149,0,0,0,0.409
2022-08-03 16:00:00,0,0,0,0,0.267,0,0,0.353,0,0.344,0.249,0.19,0.176,0.074,0,0,0,0.266
2022-08-03 17:00:00,0,0,0,0,0.093,0,0,0.124,0,0.124,0.084,0.042,0.059,0.015,0,0,0,0.092
2022-08-03 18:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 19:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 20:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 21:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 22:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-03 23:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 00:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 01:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 02:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 03:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 04:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-08-04 05:00:00,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0,0
2022-08-04 06:00:00,0,0,0,0,0.078,0,0,0.045,0,0.082,0.069,0.087,0.066,0.009,0,0,0,0.045
2022-08-04 07:00:00,0,0,0,0,0.277,0,0,0.239,0,0.298,0.296,0.227,0.253,0.044,0,0,0,0.199
2022-08-04 08:00:00,0,0,0,0,0.497,0,0,0.472,0,0.523,0.537,0.358,0.456,0.096,0,0,0,0.368
2022-08-04 09:00:00,0,0,0,0,0.709,0,0,0.684,0,0.728,0.743,0.46,0.645,0.159,0,0,0,0.699
2022-08-04 10:00:00,0,0,0,0,0.647,0,0,0.811,0,0.889,0.897,0.528,0.871,0.158,0,0,0,0.878
2022-08-04 11:00:00,0,0,0,0,0.689,0,0,0.913,0,0.97,0.983,0.561,0.857,0.356,0,0,0,0.963
2022-08-04 12:00:00,0,0,0,0,0.722,0,0,0.904,0,0.978,0.968,0.552,0.895,0.299,0,0,0,0.974
2022-08-04 13:00:00,0,0,0,0,0.907,0,0,0.858,0,0.912,0.861,0.492,0.712,0.499,0,0,0,0.902
2022-08-04 14:00:00,0,0,0,0,0.298,0,0,0.755,0,0.778,0.727,0.397,0.642,0.669,0,0,0,0.758
